match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2568030597856767,1,False,-1.0,Borna Gojo,0.0,894.4899999999998
Constant Lestienne vs Liam Broady,p1,2.3,0.2560236816971213,1,False,-1.0,Constant Lestienne,0.0,893.4899999999998
Constant Lestienne vs Liam Broady,p1,2.33,0.2683662193233618,1,False,-1.0,Constant Lestienne,0.0,892.4899999999998
Constant Lestienne vs Liam Broady,p1,2.36,0.2685589213629458,1,False,-1.0,Constant Lestienne,0.0,891.4899999999998
Constant Lestienne vs Liam Broady,p1,2.3,0.2752871098384346,1,False,-1.0,Constant Lestienne,0.0,890.4899999999998
Constant Lestienne vs Liam Broady,p1,2.28,0.2543788011235328,1,False,-1.0,Constant Lestienne,0.0,889.4899999999998
Constant Lestienne vs Liam Broady,p1,2.38,0.302071451512055,1,False,-1.0,Constant Lestienne,0.0,888.4899999999998
Constant Lestienne vs Liam Broady,p1,2.25,0.2497791126566853,1,False,-1.0,Constant Lestienne,0.0,887.4899999999998
Constant Lestienne vs Liam Broady,p1,2.28,0.2543788011235328,1,False,-1.0,Constant Lestienne,0.0,886.4899999999998
Constant Lestienne vs Liam Broady,p1,2.25,0.2459711348609254,1,False,-1.0,Constant Lestienne,0.0,885.4899999999998
Constant Lestienne vs Liam Broady,p1,2.25,0.2459711348609254,1,False,-1.0,Constant Lestienne,0.0,884.4899999999998
Constant Lestienne vs Liam Broady,p1,2.32,0.2655710605542842,1,False,-1.0,Constant Lestienne,0.0,883.4899999999998
Constant Lestienne vs Liam Broady,p1,2.32,0.2655710605542842,1,False,-1.0,Constant Lestienne,0.0,882.4899999999998
Constant Lestienne vs Liam Broady,p1,2.25,0.230225389214064,1,False,-1.0,Constant Lestienne,0.0,881.4899999999998
Constant Lestienne vs Liam Broady,p1,2.32,0.2655710605542842,1,False,-1.0,Constant Lestienne,0.0,880.4899999999998
Constant Lestienne vs Liam Broady,p1,2.32,0.2655710605542842,1,False,-1.0,Constant Lestienne,0.0,879.4899999999998
Constant Lestienne vs Liam Broady,p1,2.25,0.2497791126566853,1,False,-1.0,Constant Lestienne,0.0,878.4899999999998
