snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,winner_name,won
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.76,2.06,0.5681818181818182,0.4854368932038835,Unibet,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.76,2.06,0.5681818181818182,0.4854368932038835,Unibet,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.76,2.06,0.5681818181818182,0.4854368932038835,Unibet,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.76,2.06,0.5681818181818182,0.4854368932038835,TwinSpires,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.8,2.0,0.5555555555555556,0.5,LiveScore Bet,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.71,1.97,0.5847953216374269,0.5076142131979695,LeoVegas,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.8,2.0,0.5555555555555556,0.5,Paddy Power,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.8,2.0,0.5555555555555556,0.5,Betsson,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.78,2.01,0.5617977528089888,0.4975124378109453,TopSport,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.8,2.0,0.5555555555555556,0.5,888sport,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.8,2.0,0.5555555555555556,0.5,Bet Victor,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.77,2.0,0.5649717514124294,0.5,William Hill (US),Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.79,1.99,0.5586592178770949,0.5025125628140703,BlueBet,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.9,2.08,0.5263157894736842,0.4807692307692307,Betfair,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Quentin Halys,Daniel Evans,Daniel Evans,Quentin Halys,1.9,2.08,0.5263157894736842,0.4807692307692307,Betfair,Quentin Halys,False,True,Quentin Halys,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.39,2.92,0.7194244604316548,0.3424657534246575,SportsBet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.39,3.0,0.7194244604316548,0.3333333333333333,Marathon Bet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.95,0.7042253521126761,0.3389830508474576,Bovada,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.41,2.85,0.7092198581560284,0.3508771929824561,MyBookie.ag,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.41,3.17,0.7092198581560284,0.3154574132492113,Pinnacle,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.41,2.85,0.7092198581560284,0.3508771929824561,Betclic,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7142857142857143,0.3448275862068966,Coral,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7142857142857143,0.3448275862068966,Ladbrokes,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7142857142857143,0.3448275862068966,Ladbrokes,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,Unibet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,Casumo,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,Barstool Sportsbook,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,BetRivers,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.75,0.7142857142857143,0.3636363636363636,Mr Green,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7142857142857143,0.3448275862068966,Neds,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,3.19,0.7246376811594204,0.3134796238244514,LowVig.ag,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.7142857142857143,0.3333333333333333,DraftKings,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.35,3.1,0.7407407407407407,0.3225806451612903,TAB,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,3.19,0.7246376811594204,0.3134796238244514,BetOnline.ag,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.85,0.7142857142857143,0.3508771929824561,BetMGM,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.7142857142857143,0.3333333333333333,PointsBet (AU),Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,3.0,0.7246376811594204,0.3333333333333333,Betway,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.41,2.98,0.7092198581560284,0.3355704697986577,FanDuel,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.88,0.7142857142857143,0.3472222222222222,Betfair Sportsbook,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,3.1,0.7246376811594204,0.3225806451612903,Nordic Bet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,3.05,0.7142857142857143,0.3278688524590164,BetUS,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.7142857142857143,0.3333333333333333,Virgin Bet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,3.05,0.7246376811594204,0.3278688524590164,Betr,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.98,0.7142857142857143,0.3355704697986577,1xBet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,Unibet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,Unibet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,Unibet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7042253521126761,0.3472222222222222,TwinSpires,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.7142857142857143,0.3333333333333333,LiveScore Bet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,2.75,0.7246376811594204,0.3636363636363636,LeoVegas,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.88,0.7142857142857143,0.3472222222222222,Paddy Power,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.38,3.1,0.7246376811594204,0.3225806451612903,Betsson,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.36,3.05,0.7352941176470588,0.3278688524590164,TopSport,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7142857142857143,0.3448275862068966,Bet Victor,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.43,2.75,0.6993006993006994,0.3636363636363636,William Hill (US),Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.4,2.89,0.7142857142857143,0.3460207612456747,BlueBet,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.44,3.2,0.6944444444444444,0.3125,Betfair,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.44,3.2,0.6944444444444444,0.3125,Betfair,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Stan Wawrinka,Emil Ruusuvuori,Emil Ruusuvuori,Stan Wawrinka,1.44,3.2,0.6944444444444444,0.3125,Betfair,Stan Wawrinka,False,True,Stan Wawrinka,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,Unibet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,BetRivers,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.67,0.4651162790697674,0.5988023952095809,Neds,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,Casumo,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.67,0.4651162790697674,0.5988023952095809,Coral,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.14,1.69,0.4672897196261682,0.591715976331361,MyBookie.ag,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,Barstool Sportsbook,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.3,1.69,0.4347826086956522,0.591715976331361,Matchbook,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.67,0.4651162790697674,0.5988023952095809,Ladbrokes,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.71,0.4651162790697674,0.5847953216374269,1xBet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.2,1.69,0.4545454545454545,0.591715976331361,Bovada,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.67,0.4651162790697674,0.5988023952095809,Ladbrokes,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.12,1.67,0.4716981132075471,0.5988023952095809,Mr Green,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.31,1.69,0.4329004329004329,0.591715976331361,Pinnacle,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.31,1.66,0.4329004329004329,0.6024096385542169,LowVig.ag,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.3,1.65,0.4347826086956522,0.6060606060606061,DraftKings,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.31,1.66,0.4329004329004329,0.6024096385542169,BetOnline.ag,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.67,0.4651162790697674,0.5988023952095809,BetMGM,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.2,1.67,0.4545454545454545,0.5988023952095809,PointsBet (AU),Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.14,1.69,0.4672897196261682,0.591715976331361,Betclic,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.25,1.65,0.4444444444444444,0.6060606060606061,Betway,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.18,1.71,0.4587155963302752,0.5847953216374269,FanDuel,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.72,0.4651162790697674,0.5813953488372093,SportsBet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.1,1.73,0.4761904761904761,0.5780346820809249,Betfair Sportsbook,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.25,1.65,0.4444444444444444,0.6060606060606061,Nordic Bet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.71,0.4651162790697674,0.5847953216374269,BetUS,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.25,1.65,0.4444444444444444,0.6060606060606061,TAB,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.3,1.62,0.4347826086956522,0.6172839506172839,Virgin Bet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,Unibet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,Unibet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,Unibet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.17,1.7,0.4608294930875576,0.5882352941176471,TwinSpires,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.22,1.65,0.4504504504504504,0.6060606060606061,Betr,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.3,1.62,0.4347826086956522,0.6172839506172839,LiveScore Bet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.1,1.65,0.4761904761904761,0.6060606060606061,LeoVegas,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.1,1.67,0.4761904761904761,0.5988023952095809,Paddy Power,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.25,1.65,0.4444444444444444,0.6060606060606061,Betsson,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.23,1.63,0.4484304932735426,0.6134969325153374,TopSport,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.7,0.4651162790697674,0.5882352941176471,888sport,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.2,1.7,0.4545454545454545,0.5882352941176471,Bet Victor,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.1,1.71,0.4761904761904761,0.5847953216374269,William Hill (US),Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.15,1.68,0.4651162790697674,0.5952380952380952,BlueBet,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.32,1.73,0.4310344827586207,0.5780346820809249,Betfair,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.32,1.73,0.4310344827586207,0.5780346820809249,Betfair,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Harold Mayot,Benjamin Bonzi,Benjamin Bonzi,Harold Mayot,2.32,1.73,0.4310344827586207,0.5780346820809249,Betfair,Harold Mayot,False,True,Harold Mayot,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.41,1.55,0.4149377593360995,0.6451612903225806,SportsBet,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.34,1.6,0.4273504273504274,0.625,Marathon Bet,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.36,1.57,0.423728813559322,0.6369426751592356,MyBookie.ag,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.4,1.59,0.4166666666666667,0.6289308176100629,Bovada,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.5,1.6,0.4,0.625,Pinnacle,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.38,1.57,0.4201680672268907,0.6369426751592356,Ladbrokes,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.36,1.57,0.423728813559322,0.6369426751592356,Betclic,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.37,1.57,0.4219409282700421,0.6369426751592356,Coral,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.37,1.57,0.4219409282700421,0.6369426751592356,Ladbrokes,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.38,1.57,0.4201680672268907,0.6369426751592356,Neds,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.43,1.56,0.4115226337448559,0.641025641025641,BetRivers,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.35,1.55,0.425531914893617,0.6451612903225806,Mr Green,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.43,1.57,0.4115226337448559,0.6369426751592356,Unibet,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
2023-07-03,2023-07-03,Tomas Martin Etcheverry,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Tomas Martin Etcheverry,2.43,1.56,0.4115226337448559,0.641025641025641,Casumo,Tomas Martin Etcheverry,False,True,Tomas Martin Etcheverry,0
