tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,selection_id_1,selection_id_2,odds_player_1,odds_player_2
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210910783,2023-03-06 07:00:00+00:00,Match Odds,Benjamin Hassan,Mathys Erhard,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210915213,2023-03-06 07:00:00+00:00,Match Odds,Lukas Neumayer,Gianmarco Ferrari,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210920405,2023-03-06 07:00:00+00:00,Match Odds,Andrey Chepelev,Stefano Travaglia,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931219,2023-03-06 09:00:00+00:00,Match Odds,Bortolotti/Masur,Arneodo/Weissborn,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210934588,2023-03-06 09:00:00+00:00,Match Odds,Gauthier Onclin,Andrea Arnaboldi,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935077,2023-03-06 09:00:00+00:00,Match Odds,Mirza Basic,Alexander Weis,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935663,2023-03-06 09:00:00+00:00,Match Odds,Cem Ilkel,Viktor Durasovic,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935756,2023-03-06 09:00:00+00:00,Match Odds,Rudolf Molleker,Gerald Melzer,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935799,2023-03-06 09:00:00+00:00,Match Odds,Salvatore Caruso,Edoardo Lavagno,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935967,2023-03-06 14:00:00+00:00,Match Odds,Daniel Dutra da Silva,Jose Pereira,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21093703,2023-03-06 11:00:00+00:00,Match Odds,Edas Butvilas,Vitaliy Sachko,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210938523,2023-03-06 11:00:00+00:00,Match Odds,Marek Gengel,Calvin Hemery,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210938566,2023-03-06 14:00:00+00:00,Match Odds,Hugo Gaston,Pedro Boscardin Dias,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939572,2023-03-06 14:00:00+00:00,Match Odds,Huertas Del/Huertas Del,Torres/Villalon,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210940141,2023-03-06 14:00:00+00:00,Match Odds,Alvaro Lopez San Martin,Wilson Leite,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210941048,2023-03-06 13:00:00+00:00,Match Odds,Marius Copil,Maxime Janvier,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.2109412,2023-03-06 16:00:00+00:00,Match Odds,Evan Zhu,Jacopo Berrettini,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210941243,2023-03-06 13:00:00+00:00,Match Odds,Jonas Forejtek,Dan Added,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210941387,2023-03-06 16:00:00+00:00,Match Odds,James McCabe,Keegan Smith,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21094145,2023-03-06 15:00:00+00:00,Match Odds,Gonzalo Villanueva,Federico Gaio,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210942734,2023-03-06 17:00:00+00:00,Match Odds,Joao Lucas Reis Da Silv,Thiago Seyboth Wild,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210948957,2023-03-06 21:00:00+00:00,Match Odds,Gabriel Decamps,Christian Langmo,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964531,2023-03-06 05:27:18+00:00,Match Odds,K Zaytseva,H Wong,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964522,2023-03-06 07:00:00+00:00,Match Odds,L Kumkhum,B Schoofs,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964523,2023-03-06 05:55:00+00:00,Match Odds,Z Sonmez,M Kubka,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964517,2023-03-06 09:00:00+00:00,Match Odds,D Salkova,I Ghioroaie,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964518,2023-03-06 09:00:00+00:00,Match Odds,L Radivojevic,A Turati,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964519,2023-03-06 09:00:00+00:00,Match Odds,E Malygina,A Siskova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21096452,2023-03-06 10:30:00+00:00,Match Odds,K Von Deichmann,A Polakovicova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964521,2023-03-06 10:30:00+00:00,Match Odds,L Cilekova,M Bondarenko,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964524,2023-03-06 09:00:00+00:00,Match Odds,J Avdeeva,E Maklakova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964525,2023-03-06 08:30:00+00:00,Match Odds,D Baidaulet,S Lansere,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964526,2023-03-06 07:30:00+00:00,Match Odds,K Okamura,E Shalimova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964527,2023-03-06 07:00:00+00:00,Match Odds,T Prozorova,A Nupbay,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964528,2023-03-06 09:00:00+00:00,Match Odds,Y Hatouka,A Aksu,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210964529,2023-03-06 08:30:00+00:00,Match Odds,X Gao,K Laskutova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210968258,2023-03-06 12:00:00+00:00,Match Odds,A Ruzic,N Vargova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210968997,2023-03-06 12:00:00+00:00,Match Odds,L Boskovic,A Anshba,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210968983,2023-03-06 13:30:00+00:00,Match Odds,E Meri,V Erjavec,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210968984,2023-03-06 13:35:00+00:00,Match Odds,J Mikulskyte,T Smitkova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21096826,2023-03-06 12:05:00+00:00,Match Odds,A Tkachenko,J Maleckova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210968128,2023-03-06 15:05:00+00:00,Match Odds,A Rushiti,L Havlickova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,224,106058,,WC,Jack Sock,R,191.0,USA,30.4,106296,,,Gregoire Barrere,R,183.0,FRA,29.0,6-4 6-2,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0,154.0,385.0,65.0,799.0,2023-03-06,1.210939569,2023-03-06 14:00:00+00:00,Match Odds,Gaston/Seyboth Wild,Darderi/Vavassori,Jack Sock,Gregoire Barrere,Jack Sock,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,224,106058,,WC,Jack Sock,R,191.0,USA,30.4,106296,,,Gregoire Barrere,R,183.0,FRA,29.0,6-4 6-2,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0,154.0,385.0,65.0,799.0,2023-03-06,1.210941909,2023-03-06 16:00:00+00:00,Match Odds,Ficovich/Mena,Harris/Harrison,Jack Sock,Gregoire Barrere,Jack Sock,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,224,106058,,WC,Jack Sock,R,191.0,USA,30.4,106296,,,Gregoire Barrere,R,183.0,FRA,29.0,6-4 6-2,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0,154.0,385.0,65.0,799.0,2023-03-06,1.210941908,2023-03-06 16:00:00+00:00,Match Odds,Hach Verdugo/Mahut,Hong/Nam,Jack Sock,Gregoire Barrere,Jack Sock,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,224,106058,,WC,Jack Sock,R,191.0,USA,30.4,106296,,,Gregoire Barrere,R,183.0,FRA,29.0,6-4 6-2,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0,154.0,385.0,65.0,799.0,2023-03-06,1.21094192,2023-03-06 16:00:00+00:00,Match Odds,Blumberg/Martinez,Barrientos/Behar,Jack Sock,Gregoire Barrere,Jack Sock,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,224,106058,,WC,Jack Sock,R,191.0,USA,30.4,106296,,,Gregoire Barrere,R,183.0,FRA,29.0,6-4 6-2,3,R128,83.0,2.0,2.0,61.0,38.0,29.0,14.0,9.0,2.0,2.0,4.0,3.0,64.0,33.0,19.0,16.0,9.0,3.0,6.0,154.0,385.0,65.0,799.0,2023-03-06,1.210941928,2023-03-06 16:00:00+00:00,Match Odds,Galloway/Reyes-Varela,Fomba/Pacheco Mendez,Jack Sock,Gregoire Barrere,Jack Sock,,,,
