match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,ev_p2_model,value_bet_on_p1,value_bet_on_p2,bet_on_p1,bet_on_p2,profit_p1,profit_p2,total_profit
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.37,0.6369426751592356,0.4219409282700421,Ladbrokes,Dominic Thiem,False,True,0.0588836034292776,1,0.2150017468891935,0.4889449868578573,-0.232356370633164,0.2112003811468782,False,True,False,True,-0.0,1.37,1.37
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.38,0.6369426751592356,0.4201680672268907,Neds,Dominic Thiem,False,True,0.0571107423861263,1,0.2167746079323449,0.4897235810883384,-0.2311339776913085,0.2144578770097543,False,True,False,True,-0.0,1.38,1.38
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.58,2.4,0.6329113924050632,0.4166666666666667,Betsson,Dominic Thiem,False,True,0.0495780590717298,1,0.2162447257383965,0.4885724240939479,-0.2280555699315622,0.2274261821745248,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.38,0.6369426751592356,0.4201680672268907,Ladbrokes,Dominic Thiem,False,True,0.0571107423861263,1,0.2167746079323449,0.4897235810883384,-0.2311339776913085,0.2144578770097543,False,True,False,True,-0.0,1.38,1.38
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.6,2.35,0.625,0.425531914893617,TAB,Dominic Thiem,False,True,0.0505319148936169,1,0.1994680851063829,0.4794075616970644,-0.232947901284697,0.2233922300118988,False,True,False,True,-0.0,1.35,1.35
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.59,2.37,0.6289308176100629,0.4219409282700421,1xBet,Dominic Thiem,False,True,0.0508717458801049,1,0.2069898893400207,0.483602657189972,-0.2310717750679443,0.2238617024597662,False,True,False,True,-0.0,1.37,1.37
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.4,0.6369426751592356,0.4166666666666667,LiveScore Bet,Dominic Thiem,False,True,0.0536093418259022,1,0.2202760084925689,0.4912614475728328,-0.2287195273106525,0.2209725258252012,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.59,2.4,0.6289308176100629,0.4166666666666667,Bovada,Dominic Thiem,False,True,0.0455974842767294,1,0.2122641509433961,0.4859178729780798,-0.2273905819648531,0.2337971048526084,False,True,False,True,-0.0,1.4,1.4
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.62,2.47,0.6172839506172839,0.4048582995951417,Pinnacle,Dominic Thiem,False,True,0.0221422502124255,1,0.2124256510221422,0.4833365133501378,-0.2169948483727768,0.2761588120251598,False,True,False,True,-0.0,1.4700000000000002,1.4700000000000002
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.6,2.38,0.625,0.4201680672268907,Bet Victor,Dominic Thiem,False,True,0.0451680672268905,1,0.2048319327731093,0.4817607381535195,-0.2291828189543686,0.2334094431946233,False,True,False,True,-0.0,1.38,1.38
