match,bet_side,stake,profit,bankroll,source_file
Ernesto Escobedo vs Taro Daniel,P1,77024.07040597481,-77024.07040597481,693216.6336537732,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,69321.66336537733,-69321.66336537733,623894.9702883959,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,62389.49702883959,-62389.49702883959,561505.4732595563,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,56150.54732595564,-56150.54732595564,505354.9259336007,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,50535.492593360075,-50535.492593360075,454819.4333402406,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,45481.943334024065,-45481.943334024065,409337.49000621657,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,40933.74900062166,-40933.74900062166,368403.7410055949,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,36840.37410055949,-36840.37410055949,331563.3669050354,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,33156.336690503544,-33156.336690503544,298407.0302145319,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,29840.703021453188,-29840.703021453188,268566.3271930787,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,26856.632719307872,-26856.632719307872,241709.69447377083,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,24170.969447377083,-24170.969447377083,217538.72502639375,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,21753.872502639377,-21753.872502639377,195784.85252375438,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,19578.485252375438,-19578.485252375438,176206.36727137893,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,17620.636727137895,-17620.636727137895,158585.73054424103,value_bets_atp_aus_open_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,15858.573054424103,26959.574192520977,185545.30473676202,value_bets_atp_aus_open_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,18554.5304736762,29687.248757881924,215232.55349464394,value_bets_atp_aus_open_2023.csv
