match,side,stake,odds,ev,win,profit,bankroll
Brandon Nakashima vs Denis Shapovalov,p2,127.15897345497368,2.02,0.0822951370548267,True,129.70215292407315,6487.650825672757
Brandon Nakashima vs Denis Shapovalov,p2,129.75301651345512,2.0,0.0813303148809618,True,129.75301651345512,6617.4038421862115
Brandon Nakashima vs Denis Shapovalov,p2,132.34807684372424,2.08,0.0778482860374827,True,142.93592299122218,6760.339765177434
Brandon Nakashima vs Denis Shapovalov,p2,135.2067953035487,2.02,0.0822951370548267,True,137.91093120961966,6898.250696387054
Brandon Nakashima vs Denis Shapovalov,p2,137.96501392774107,2.1,0.0842198095443546,True,151.7615153205152,7050.012211707569
Brandon Nakashima vs Denis Shapovalov,p2,141.00024423415138,2.1,0.0842198095443546,True,155.10026865756655,7205.1124803651355
Brandon Nakashima vs Denis Shapovalov,p2,144.10224960730272,2.0,0.0813303148809618,True,144.10224960730272,7349.214729972438
Brandon Nakashima vs Denis Shapovalov,p2,146.98429459944876,2.02,0.070652188607694,True,149.92398049143773,7499.138710463876
Brandon Nakashima vs Denis Shapovalov,p2,149.98277420927752,2.0,0.0813303148809618,True,149.98277420927752,7649.121484673154
Brandon Nakashima vs Denis Shapovalov,p2,152.98242969346308,2.02,0.0822951370548267,True,156.04207828733234,7805.163562960486
Brandon Nakashima vs Denis Shapovalov,p2,156.10327125920972,2.02,0.0822951370548267,True,159.2253366843939,7964.38889964488
Brandon Nakashima vs Denis Shapovalov,p2,159.28777799289762,2.1,0.0779008057228201,True,175.2165557921874,8139.605455437068
Brandon Nakashima vs Denis Shapovalov,p2,162.79210910874136,2.02,0.0822951370548267,True,166.0479512909162,8305.653406727984
Brandon Nakashima vs Denis Shapovalov,p2,166.11306813455968,2.05,0.0803992413410958,True,174.41872154128762,8480.072128269272
Brandon Nakashima vs Denis Shapovalov,p2,169.60144256538544,2.0,0.0813303148809618,True,169.60144256538544,8649.673570834657
Brandon Nakashima vs Denis Shapovalov,p2,172.99347141669315,2.06,0.0652801875055471,True,183.37307970169476,8833.046650536351
Brandon Nakashima vs Denis Shapovalov,p2,176.66093301072704,2.02,0.0822951370548267,True,180.19415167094158,9013.240802207292
Brandon Nakashima vs Denis Shapovalov,p2,180.26481604414585,2.08,0.0778482860374827,True,194.68600132767753,9207.92680353497
Brandon Nakashima vs Denis Shapovalov,p2,184.15853607069943,2.05,0.0682888573761036,True,193.36646287423437,9401.293266409204
Brandon Nakashima vs Denis Shapovalov,p2,188.0258653281841,2.1,0.0966359525835675,True,206.82845186100252,9608.121718270206
Brandon Nakashima vs Denis Shapovalov,p2,192.16243436540412,2.1,0.0966359525835675,True,211.37867780194455,9819.50039607215
