snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.14,1.35,0.3184713375796178,0.7407407407407407,SportsBet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.2,1.36,0.3125,0.7352941176470588,FanDuel,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.4,0.3448275862068966,0.7142857142857143,Coral,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.95,1.4,0.3389830508474576,0.7142857142857143,Marathon Bet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.19,1.38,0.3134796238244514,0.7246376811594204,BetOnline.ag,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.15,1.43,0.3174603174603174,0.6993006993006994,Matchbook,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,TAB,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.19,1.38,0.3134796238244514,0.7246376811594204,LowVig.ag,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.15,1.43,0.3174603174603174,0.6993006993006994,Betfair,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.1,1.36,0.3225806451612903,0.7352941176470588,William Hill,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Barstool Sportsbook,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.02,1.37,0.3311258278145695,0.7299270072992701,MyBookie.ag,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.85,1.36,0.3508771929824561,0.7352941176470588,LeoVegas,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.9,1.4,0.3448275862068966,0.7142857142857143,Ladbrokes,Radu Albot,False,True
