market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2
1.230524218,Krawietz/Puetz,Lammons/Withrow,1.89,2.06,9cf8757bf8,,,,,13567746,23892906
1.230526645,Gauff/Pegula,Hsieh/Mertens,2.18,1.75,bea78ec96a,,,,,38604790,39345701
1.230526805,Andreea Mitu,Amandine Monnot,1.02,50.0,76b649e864,,,,,7289592,22119303
1.230526806,Laura Pigossi,Iryna Shymanovich,1.02,36.0,25fbed1179,,,,,7083093,9288398
1.230526907,Xinyu Gao,Lola Radivojevic,1.01,1.71,0990bf17b2,,,,,9419239,39490080
1.23052754,Conny Perrin,Emiliana Arango,3.5,1.41,892f3a8102,,,,,5596573,10350216
1.230528239,Dusan Obradovic,Jaime Faria,3.9,1.34,95ed5d0c95,,,,,15134248,39038450
1.230528274,Stefano Travaglia,Carlos Lopez Montagud,1.55,2.9,99bd939530,,,,,8477117,13601161
1.230528278,Willis/Barnett,Ram/Volynets,1.67,2.4,3b642c3805,,,,,71155217,71275273
1.23052828,Benoit Paire,Alessandro Pecci,1.66,2.46,40b39d13cd,,,,,3911345,25787487
1.230528286,Andrea Guerrieri,Henrique Rocha,3.55,1.38,1a9ac85ed9,,,,,10460255,29822698
1.230528422,Ugo Blanchet,Zsombor Piros,2.16,1.86,491999af25,,,,,10033649,10410254
1.230528426,Enrico Dalla Valle,Francesco Passaro,3.3,1.5,167fe6f7b9,,,,,8998802,13459272
1.230528431,Adrian Andreev,Svyatoslav Gulin,1.01,6.6,3007e0f925,,,,,10460263,42554047
1.230528436,Marc-Andrea Huesler,Joel Schwaerzler,1.67,2.48,198d7e3df0,,,,,9631939,65756990
1.23052844,Sebastian Gima,Abdullah Shelbayh,3.6,1.33,aa8fd30ced,,,,,20706140,53128067
1.23052845,Valentin Royer,Radu Mihai Papoe,1.75,2.36,2a92940b5c,,,,,21256256,24623252
1.230528454,Michael Vrbensky,Martin Landaluce,2.52,1.71,17ccc89ae0,,,,,12085631,49038329
1.230528465,Juan Manuel Cerundolo,Ilya Snitari,1.18,7.4,dfca75ac76,,,,,12686963,38218646
1.230529666,Filip Misolic,Maks Kasnikowski,2.16,1.85,7b209f16ad,,,,,25989805,35635702
1.230530092,Venus/Routliffe,Patten/Nicholls,1.27,4.7,7dc0597814,,,,,71155198,71155212
1.23053426,Skupski/Krawczyk,Martin/Bucsa,1.34,3.9,f4305415ca,,,,,40067008,71155205
1.230535467,Pierre-Hugues Herbert,Tom Gentzsch,1.44,3.25,de6da186f3,,,,,8266399,39580688
1.230535471,Stijn Slump,Duje Ajdukovic,4.6,1.26,e92aaf9cb0,,,,,12120054,12819814
1.230535475,Michael Geerts,Benjamin Hassan,2.86,1.48,3b603f82ff,,,,,8874195,9631799
1.230535483,Sebastian Fanselow,Juan Pablo Varillas,4.9,1.31,ca4c9ef555,,,,,9623671,11772759
1.230535487,Daniel Elahi Galan,Marvin Moeller,1.4,3.25,21c7182fd7,,,,,8860646,11422706
1.230536372,Taylor Fritz,Lorenzo Musetti,300.0,5.0,f1a2d27387,Lorenzo Musetti,Lorenzo Musetti,Taylor Fritz,2024-07-01,10279360,13834991
1.230536685,Martina Trevisan,Miriam Bulgaru,1.48,3.1,36d257fb68,,,,,9345630,9631832
1.230536925,Barbora Krejcikova,Jelena Ostapenko,1.09,12.0,6e927db819,,,,,8784972,8827537
1.230537123,Johan Nikles,Jerome Kym,5.3,1.22,da42aaa81d,,,,,9629446,22733757
1.230537132,Carolina Gomez,Rinko Matsuda,1.67,1.52,b4d71962e4,,,,,25215585,48534022
1.230537236,David Pichler,Timofey Skatov,7.0,1.17,1409136ce8,,,,,9629376,14534269
1.230539007,Vit Kopriva,Toby Alex Kodat,1.47,3.35,b8d57ee20e,,,,,9543224,24432226
1.230539011,Federico Coria,David Jorda Sanchis,1.24,5.0,3ce40c1a22,,,,,8326752,10902137
1.230539015,Blaz Rola,Thiago Monteiro,5.2,1.24,2f082ead8a,,,,,8174357,8326656
1.230539019,Adrian Oetzbach,Sandro Kopp,3.75,1.37,9dc90f293e,,,,,8764616,13601198
1.230540423,Bellier/Grenier,Harrison/Kingsley,2.0,1.86,e83533f2d8,,,,,42791015,71374828
1.230541116,Lina Glushko,Lanlana Tararudee,2.58,1.63,3d488b9841,,,,,10348550,25097836
1.230544764,Philip Sekulic,Mark Lajal,3.05,120.0,95b457a3c1,,,,,30472553,40594116
1.230544768,Hady Habib,Nishesh Basavareddy,1.81,1.51,1c357f5ac4,,,,,10033630,38183217
1.230544778,Tristan Schoolkate,James Kent Trotter,1.29,2.24,4408e92b7f,,,,,26323542,47651569
1.230551639,Kamilla Rakhimova,Ann Li,1.96,1.01,f0d81cde21,,,,,11144238,11313157
1.2305528,Tamara Korpatsch,Tamara Zidansek,2.22,1.81,e13d9f6d9c,,,,,9166525,9631543
1.23055477,Louisa Chirico,Mananchaya Sawangkaew,1.31,4.3,90d673d462,,,,,7168233,12337529
1.23055517,Suzan Lamens,Selena Janicijevic,15.5,1.07,941ae47fa7,,,,,9952772,21067307
1.230555299,Laura Pigossi,Xinyu Gao,48.0,1.01,caad16dc4e,,,,,7083093,9419239
1.230555523,Jan Choinski,Alejandro Moro Canas,2.06,1.93,7cc771bf24,,,,,8679715,20955021
1.230555528,Enzo Couacaud,Dalibor Svrcina,1.96,2.1,2e9380759d,,,,,8174333,13714711
1.230555533,Sumit Nagal,Pedro Cachin,50.0,1.01,56723fe8df,,,,,8173039,8461316
1.2305556,Nicole Fossa Huergo,Victoria Gomez,1.15,7.8,b7eeba7c7d,,,,,9628070,36038819
1.230559352,Emiliana Arango,Caroline Werner,1.37,3.55,03f16c8e71,,,,,10350216,10435691
1.230563624,Nuria Parrizas Diaz,Maria Lourdes Carle,1.19,6.4,c25f636b1d,,,,,9364864,40136010
1.230564698,Varvara Lepchenko,Maria Kozyreva,2.66,1.6,2490c320c3,,,,,2263576,10578525
1.230564699,Tena Lukas,Angela Fita Boluda,1.89,1.22,a697a64301,,,,,7795591,10347951
1.230564705,Priscilla Hon,Aurora Zantedeschi,1.45,1.01,80b9bf6374,,,,,8196370,10410377
1.230564738,Vitaliy Sachko,Javier Barranco Cosano,12.0,1.01,da06111faf,,,,,9433864,10082231
1.230564746,Juan Manuel Cerundolo,Daniel Vallejo,1.24,5.2,df275471af,,,,,12686963,69955776
1.230564776,Mikhail Kukushkin,Cristian Garin,2.88,1.63,f5c9a02402,,,,,2609424,23814703
1.230564788,Thiago Agustin Tirante,Lukas Neumayer,1.69,9.2,5474b0d33a,,,,,11233238,35635716
