market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.225790006,Cirstea/Vekic,Schuurs/Stefani,5.7,1.2,f152430655,,,,
1.225790014,Kalinskaya/Kudermetova,Eikeri/Guo,3.95,1.34,bfadf11232,,,,
1.225790028,Hozumi/Ninomiya,Garcia/Xu,1.02,50.0,91ada42276,,,,
1.22579003,Kichenok/Ostapenko,Errani/Siegemund,1.28,4.7,7e920f4a2a,,,,
1.225790042,Dabrowski/Routliffe,Bucsa/Panova,1.5,3.0,cc921693b2,,,,
1.225790054,Kenin/Mattek-Sands,Gauff/Pegula,100.0,1.01,54d6db51ff,,,,
1.225791756,Taylor Townsend,Magda Linette,1.74,2.28,a1905f0a59,Taylor Townsend,Taylor Townsend,Magda Linette,2024-03-06
1.225791759,Rebeka Masarova,Emma Raducanu,2.72,1.63,26f393409a,Emma Raducanu,Emma Raducanu,Rebeka Masarova,2024-03-06
1.225791967,Lesia Tsurenko,Liv Hovde,1.42,3.3,262832bb66,Lesia Tsurenko,Lesia Tsurenko,Liv Hovde,2024-03-06
1.225792176,Bernarda Pera,Daria Saville,1.26,4.4,b920369689,Bernarda Pera,Bernarda Pera,Daria Saville,2024-03-06
1.225792179,Hailey Baptiste,Robin Montgomery,1.79,2.22,683b8fa68f,Hailey Baptiste,Hailey Baptiste,Robin Montgomery,2024-03-06
1.22579236,Sara Errani,Naomi Osaka,7.0,1.14,579431d129,Naomi Osaka,Naomi Osaka,Sara Errani,2024-03-06
1.225792374,Shuai Zhang,Mai Hontama,120.0,1.44,8204d29d14,Mai Hontama,Mai Hontama,Shuai Zhang,2024-03-06
1.225792712,Nuria Parrizas Diaz,Mccartney Kessler,2.68,1.57,bd30fc244d,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Mccartney Kessler,2024-03-06
1.225797161,Gabi Adrian Boitan,Juan Manuel Cerundolo,4.0,1.33,90c4ee881a,,,,
1.225797169,Liam Draxl,Murkel Dellien,6.8,1.01,d61a3300f6,,,,
1.225798677,Thiago Seyboth Wild,Jeffrey John Wolf,1.64,2.56,7ce7cb0f1e,,,,
1.225798765,Lucas Pouille,Daniel Altmaier,2.12,1.89,c4f03562b0,,,,
1.22579885,Jordan Thompson,Juncheng Shang,1.49,2.84,19d8a77ebf,,,,
1.225798938,Jakub Mensik,Seongchan Hong,1.26,4.8,585dfcb7f5,,,,
1.225799024,Denis Kudla,Constant Lestienne,100.0,1.01,34d509d5ec,,,,
1.225806671,Aleksandar Vukic,Shintaro Mochizuki,1.01,1000.0,2eafb5a866,,,,
1.225807198,Patrick Kypson,Ethan Quinn,1.64,2.5,11d411ca3c,,,,
1.225818437,Noah Rubin,Lukas Pokorny,16.5,1.06,f7b3eb227e,,,,
1.225822205,Marco Trungelliti,Mohamed Safwat,1.28,4.7,0c971791ec,,,,
1.225830332,Nadia Podoroska,Ashlyn Krueger,3.8,1.41,e59bffaaef,Nadia Podoroska,Nadia Podoroska,Ashlyn Krueger,2024-03-06
1.225833982,Marie Bouzkova,Anastasia Potapova,1.63,2.56,a0c5896220,Anastasia Potapova,Anastasia Potapova,Marie Bouzkova,2024-03-06
1.225834137,Beatriz Haddad Maia,Rebecca Sramkova,1.24,5.2,4ae63a2cdd,Beatriz Haddad Maia,Beatriz Haddad Maia,Rebecca Sramkova,2024-03-06
1.225834232,Angelique Kerber,Jelena Ostapenko,4.1,12.5,f7b8d38fe5,Angelique Kerber,Angelique Kerber,Jelena Ostapenko,2024-03-06
1.225834651,Tatjana Maria,Jasmine Paolini,3.6,1.37,727539eb6a,Jasmine Paolini,Jasmine Paolini,Tatjana Maria,2024-03-06
1.225834854,Jan Choinski,Rudolf Molleker,11.0,1.01,c40b233d7b,,,,
1.225835402,Jurij Rodionov,Fabian Marozsan,6.8,1.18,068f9cd191,,,,
1.225835837,Lorenzo Giustino,Keegan Smith,2.0,2.0,ae813122f2,,,,
1.22584026,Linda Noskova,C Giorgi,1.08,17.0,07179d29cc,,,,
1.225841691,Mai Hontama,Marta Kostyuk,5.6,1.21,d96b524354,Marta Kostyuk,Marta Kostyuk,Mai Hontama,2024-03-06
1.225843856,Ons Jabeur,Katie Volynets,16.0,1.06,a3efc21942,Katie Volynets,Katie Volynets,Ons Jabeur,2024-03-06
1.225845882,Bernarda Pera,Marketa Vondrousova,100.0,1.01,9bee325bac,Marketa Vondrousova,Marketa Vondrousova,Bernarda Pera,2024-03-06
