market_id,snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1_x,odds_player_2_x,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_player_1_y,odds_player_2_y
1.208575057,2023-01-17,2023-01-16,Nicolas Jarry,Miomir Kecmanovic,Nicolas Jarry,Miomir Kecmanovic,,,,,,Nicolas Jarry,True,False,75.0,75.0
1.208575057,2023-01-17,2023-01-16,Nicolas Jarry,Miomir Kecmanovic,Nicolas Jarry,Miomir Kecmanovic,,,,,,Nicolas Jarry,True,False,75.0,75.0
1.208575057,2023-01-17,2023-01-16,Nicolas Jarry,Miomir Kecmanovic,Nicolas Jarry,Miomir Kecmanovic,,,,,,Nicolas Jarry,True,False,75.0,75.0
1.208575057,2023-01-17,2023-01-16,Nicolas Jarry,Miomir Kecmanovic,Nicolas Jarry,Miomir Kecmanovic,,,,,,Nicolas Jarry,True,False,75.0,75.0
1.208575057,2023-01-17,2023-01-16,Nicolas Jarry,Miomir Kecmanovic,Nicolas Jarry,Miomir Kecmanovic,,,,,,Nicolas Jarry,True,False,75.0,75.0
1.208575057,2023-01-17,2023-01-16,Nicolas Jarry,Miomir Kecmanovic,Nicolas Jarry,Miomir Kecmanovic,,,,,,Nicolas Jarry,True,False,75.0,75.0
1.208595656,2023-01-17,2023-01-16,Alexander Zverev,Juan Pablo Varillas,Juan Pablo Varillas,Alexander Zverev,,,,,,Alexander Zverev,False,True,1.01,1.01
1.208595656,2023-01-17,2023-01-16,Alexander Zverev,Juan Pablo Varillas,Juan Pablo Varillas,Alexander Zverev,,,,,,Alexander Zverev,False,True,1.01,1.01
1.208595656,2023-01-17,2023-01-16,Alexander Zverev,Juan Pablo Varillas,Juan Pablo Varillas,Alexander Zverev,,,,,,Alexander Zverev,False,True,1.01,1.01
1.208595656,2023-01-17,2023-01-16,Alexander Zverev,Juan Pablo Varillas,Juan Pablo Varillas,Alexander Zverev,,,,,,Alexander Zverev,False,True,1.01,1.01
1.208595656,2023-01-17,2023-01-16,Alexander Zverev,Juan Pablo Varillas,Juan Pablo Varillas,Alexander Zverev,,,,,,Alexander Zverev,False,True,1.01,1.01
1.208595656,2023-01-17,2023-01-16,Alexander Zverev,Juan Pablo Varillas,Juan Pablo Varillas,Alexander Zverev,,,,,,Alexander Zverev,False,True,1.01,1.01
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20857502,2023-01-17,2023-01-16,Diego Schwartzman,Oleksii Krutykh,Diego Schwartzman,Oleksii Krutykh,,,,,,Diego Schwartzman,True,False,8.6,8.6
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.20856756,2023-01-16,2023-01-16,Marton Fucsovics,Federico Coria,Federico Coria,Marton Fucsovics,,,,,,Marton Fucsovics,False,True,1.16,1.16
1.208567584,2023-01-16,2023-01-16,Jannik Sinner,Kyle Edmund,Kyle Edmund,Jannik Sinner,,,,,,Jannik Sinner,False,True,1.04,1.04
1.208567584,2023-01-16,2023-01-16,Jannik Sinner,Kyle Edmund,Kyle Edmund,Jannik Sinner,,,,,,Jannik Sinner,False,True,1.04,1.04
1.208567584,2023-01-16,2023-01-16,Jannik Sinner,Kyle Edmund,Kyle Edmund,Jannik Sinner,,,,,,Jannik Sinner,False,True,1.04,1.04
1.208567584,2023-01-16,2023-01-16,Jannik Sinner,Kyle Edmund,Kyle Edmund,Jannik Sinner,,,,,,Jannik Sinner,False,True,1.04,1.04
1.208567584,2023-01-16,2023-01-16,Jannik Sinner,Kyle Edmund,Kyle Edmund,Jannik Sinner,,,,,,Jannik Sinner,False,True,1.04,1.04
1.208567584,2023-01-16,2023-01-16,Jannik Sinner,Kyle Edmund,Kyle Edmund,Jannik Sinner,,,,,,Jannik Sinner,False,True,1.04,1.04
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856759,2023-01-16,2023-01-16,Denis Shapovalov,Dusan Lajovic,Dusan Lajovic,Denis Shapovalov,,,,,,Denis Shapovalov,False,True,1.13,1.13
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.20856762,2023-01-16,2023-01-16,Jason Kubler,Sebastian Baez,Sebastian Baez,Jason Kubler,,,,,,Jason Kubler,False,True,1.36,1.36
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.2085677,2023-01-16,2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Karen Khachanov,Bernabe Zapata Miralles,,,,,,Karen Khachanov,True,False,1.07,1.07
1.208567763,2023-01-16,2023-01-16,Mackenzie Mcdonald,Brandon Nakashima,Brandon Nakashima,Mackenzie McDonald,,,,,,Mackenzie Mcdonald,False,False,1.49,1.49
1.208567763,2023-01-16,2023-01-16,Mackenzie Mcdonald,Brandon Nakashima,Brandon Nakashima,Mackenzie McDonald,,,,,,Mackenzie Mcdonald,False,False,1.49,1.49
1.208567763,2023-01-16,2023-01-16,Mackenzie Mcdonald,Brandon Nakashima,Brandon Nakashima,Mackenzie McDonald,,,,,,Mackenzie Mcdonald,False,False,1.49,1.49
1.208567763,2023-01-16,2023-01-16,Mackenzie Mcdonald,Brandon Nakashima,Brandon Nakashima,Mackenzie McDonald,,,,,,Mackenzie Mcdonald,False,False,1.49,1.49
1.208567763,2023-01-16,2023-01-16,Mackenzie Mcdonald,Brandon Nakashima,Brandon Nakashima,Mackenzie McDonald,,,,,,Mackenzie Mcdonald,False,False,1.49,1.49
1.208567763,2023-01-16,2023-01-16,Mackenzie Mcdonald,Brandon Nakashima,Brandon Nakashima,Mackenzie McDonald,,,,,,Mackenzie Mcdonald,False,False,1.49,1.49
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567775,2023-01-16,2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Tomas Martin Etcheverry,Gregoire Barrere,,,,,,Tomas Martin Etcheverry,True,False,1.05,1.05
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567781,2023-01-16,2023-01-16,Constant Lestienne,Thiago Monteiro,Thiago Monteiro,Constant Lestienne,,,,,,Constant Lestienne,False,True,2.2,2.2
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567787,2023-01-16,2023-01-16,Daniil Medvedev,Marcos Giron,Marcos Giron,Daniil Medvedev,,,,,,Daniil Medvedev,False,True,23.0,23.0
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567542,2023-01-16,2023-01-16,Cameron Norrie,Luca Van Assche,Cameron Norrie,Luca Van Assche,,,,,,Cameron Norrie,True,False,1.08,1.08
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567799,2023-01-16,2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,,,,,,Yoshihito Nishioka,False,True,1.8,1.8
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567817,2023-01-16,2023-01-16,Lloyd Harris,Lorenzo Musetti,Lorenzo Musetti,Lloyd Harris,,,,,,Lloyd Harris,False,True,1.38,1.38
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567823,2023-01-16,2023-01-16,Alex Molcan,Stan Wawrinka,Alex Molcan,Stan Wawrinka,,,,,,Alex Molcan,True,False,11.5,11.5
1.208567841,2023-01-16,2023-01-16,Francisco Cerundolo,Guido Pella,Francisco Cerundolo,Guido Pella,,,,,,Francisco Cerundolo,True,False,1.19,1.19
1.208567841,2023-01-16,2023-01-16,Francisco Cerundolo,Guido Pella,Francisco Cerundolo,Guido Pella,,,,,,Francisco Cerundolo,True,False,1.19,1.19
