tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,odds_player_1,odds_player_2
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208689674,2023-01-16 15:28:00+00:00,Match Odds,Kaichi Uchida,Benoit Paire,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208689463,2023-01-16 16:03:00+00:00,Match Odds,Fabian Marozsan,Alejandro Moro Canas,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208696346,2023-01-16 17:50:00+00:00,Match Odds,Timo Stodder,Renzo Olivo,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208696477,2023-01-16 17:11:00+00:00,Match Odds,Francisco Comesana,Mariano Navone,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208749799,2023-01-16 19:30:00+00:00,Match Odds,G Maassen,A Mendoza,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.20874989,2023-01-16 23:00:00+00:00,Match Odds,I Buse,E Orozco Rangel,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208750075,2023-01-16 19:30:00+00:00,Match Odds,C Heaney-secord,A Aney,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208750076,2023-01-16 19:01:00+00:00,Match Odds,M Drinic,S Santibanez,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208710867,2023-01-16 02:53:00+00:00,Match Odds,Makoto Ochi,Stuart Parker,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208711587,2023-01-16 02:56:00+00:00,Match Odds,Dominik Palan,Vladyslav Orlov,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208714754,2023-01-16 06:09:00+00:00,Match Odds,Jakub Mensik,Giovanni Fonio,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208717768,2023-01-16 12:05:00+00:00,Match Odds,Christian Harrison,Ernests Gulbis,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208719691,2023-01-16 09:50:00+00:00,Match Odds,Daniel Merida,Mate Valkusz,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208720986,2023-01-16 12:48:00+00:00,Match Odds,Murkel Dellien,Moez Echargui,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208721812,2023-01-16 11:34:00+00:00,Match Odds,Jay Clarke,Lucas Gerch,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208722484,2023-01-16 12:49:00+00:00,Match Odds,Gonzalo Villanueva,Edoardo Lavagno,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208723038,2023-01-16 12:45:00+00:00,Match Odds,Arklon Huertas Del Pino,Andrey Chepelev,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208723155,2023-01-16 12:08:00+00:00,Match Odds,Ulises Blanch,Giovanni Mpetshi Perric,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208723546,2023-01-16 15:18:00+00:00,Match Odds,Orlando Luz,Thiago Seyboth Wild,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.20873041,2023-01-16 14:49:00+00:00,Match Odds,Yunseong Chung,Carlos Sanchez Jover,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208730691,2023-01-16 15:07:00+00:00,Match Odds,Oleg Prihodko,Juan Pablo Paz,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208741486,2023-01-16 06:37:41+00:00,Match Odds,D Lodikova,P Bartha,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.20875649,2023-01-16 14:30:00+00:00,Match Odds,A Candiotto,M Portillo Ramirez,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,106,209992,,Q,Juncheng Shang,L,180.0,CHN,17.9,106214,,,Oscar Otte,R,193.0,GER,29.5,6-2 6-4 6-7(2) 7-5,5,R128,176.0,3.0,0.0,128.0,92.0,72.0,21.0,21.0,2.0,2.0,19.0,7.0,129.0,84.0,67.0,19.0,21.0,9.0,13.0,194.0,289.0,74.0,701.0,2023-01-16,1.208755774,2023-01-16 16:09:25+00:00,Match Odds,K Quevedo,E Lechemia,Juncheng Shang,Oscar Otte,Juncheng Shang,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208696866,2023-01-16 20:01:00+00:00,Match Odds,Joao Lucas Reis Da Silv,Evan Zhu,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566276,2023-01-16 05:50:00+00:00,Match Odds,Jil Teichmann,Harriet Dart,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.20856628,2023-01-16 01:40:00+00:00,Match Odds,Yue Yuan,Maria Sakkari,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566284,2023-01-16 06:50:00+00:00,Match Odds,Xinyu Wang,Storm Hunter,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566288,2023-01-16 03:55:00+00:00,Match Odds,Lin Zhu,Rebecca Marino,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566292,2023-01-16 03:45:00+00:00,Match Odds,Sofia Kenin,Victoria Azarenka,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566296,2023-01-16 10:10:00+00:00,Match Odds,Madison Keys,Anna Blinkova,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.2085663,2023-01-16 00:05:00+00:00,Match Odds,Jessica Pegula,Jaqueline Cristian,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566304,2023-01-16 00:10:00+00:00,Match Odds,Marta Kostyuk,Amanda Anisimova,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566308,2023-01-16 00:10:00+00:00,Match Odds,Katerina Siniakova,Coco Gauff,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566312,2023-01-16 02:20:00+00:00,Match Odds,Alison Van Uytvanck,Petra Kvitova,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566316,2023-01-16 00:05:00+00:00,Match Odds,Emma Raducanu,Tamara Korpatsch,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.20856632,2023-01-16 02:15:00+00:00,Match Odds,Bernarda Pera,Moyuka Uchijima,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566324,2023-01-16 03:50:00+00:00,Match Odds,Dayana Yastremska,Jelena Ostapenko,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566328,2023-01-16 02:10:00+00:00,Match Odds,Kamilla Rakhimova,Kateryna Baindl,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566336,2023-01-16 03:55:00+00:00,Match Odds,Qinwen Zheng,Dalma Galfi,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.20856634,2023-01-16 04:00:00+00:00,Match Odds,Anna Bondar,Ana Bogdan,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566344,2023-01-16 06:00:00+00:00,Match Odds,Elena Rybakina,Elisabetta Cocciaretto,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566348,2023-01-16 00:05:00+00:00,Match Odds,Anna Kalinskaya,Danielle Collins,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566352,2023-01-16 05:50:00+00:00,Match Odds,Panna Udvardy,Camila Osorio,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.208566356,2023-01-16 00:00:00+00:00,Match Odds,Iga Swiatek,Jule Niemeier,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.20856636,2023-01-16 00:10:00+00:00,Match Odds,Bianca Andreescu,Marie Bouzkova,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
2023-580,Australian Open,Hard,128,G,2023-01-16,107,126207,16.0,,Frances Tiafoe,R,188.0,USA,24.9,127157,,,Daniel Altmaier,R,188.0,GER,24.3,6-3 6-3 6-7(5) 7-6(6),5,R128,199.0,24.0,3.0,129.0,81.0,68.0,31.0,21.0,7.0,8.0,17.0,2.0,154.0,93.0,65.0,33.0,21.0,12.0,16.0,17.0,2260.0,92.0,584.0,2023-01-16,1.20856756,2023-01-16 05:50:00+00:00,Match Odds,Federico Coria,Marton Fucsovics,Frances Tiafoe,Daniel Altmaier,Frances Tiafoe,,
